Index_column,id,cellid,start,end,phase,task,completion,HasNext,HasNextTask,Group_Number,GroupKey,Task_Group_Number,task_group_completion,MainColor,MaxGroupDate,MaxTaskGroupDate,MinGroupDate,MinTaskGroupDate,Media_Color
141,Prod 16Media 12,Prod 16-Media 12-22-2024,2024-05-26 00:00:00,2024-06-01 00:00:00,Prod 16,Media 12,1074,true,true,2,39,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
142,Prod 16Media 12,Prod 16-Media 12-23-2024,2024-06-02 00:00:00,2024-06-08 00:00:00,Prod 16,Media 12,1179,true,true,2,40,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
143,Prod 16Media 12,Prod 16-Media 12-24-2024,2024-06-09 00:00:00,2024-06-15 00:00:00,Prod 16,Media 12,1051,true,true,2,41,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
144,Prod 16Media 12,Prod 16-Media 12-25-2024,2024-06-16 00:00:00,2024-06-22 00:00:00,Prod 16,Media 12,939,true,true,2,42,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
145,Prod 16Media 12,Prod 16-Media 12-30-2024,2024-07-21 00:00:00,2024-07-27 00:00:00,Prod 16,Media 12,1737,true,true,2,47,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
146,Prod 16Media 12,Prod 16-Media 12-31-2024,2024-07-28 00:00:00,2024-08-03 00:00:00,Prod 16,Media 12,1504,true,true,2,48,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
147,Prod 16Media 12,Prod 16-Media 12-32-2024,2024-08-04 00:00:00,2024-08-10 00:00:00,Prod 16,Media 12,1107,true,true,2,49,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
148,Prod 16Media 12,Prod 16-Media 12-33-2024,2024-08-11 00:00:00,2024-08-17 00:00:00,Prod 16,Media 12,1033,true,true,2,50,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
149,Prod 16Media 12,Prod 16-Media 12-34-2024,2024-08-18 00:00:00,2024-08-24 00:00:00,Prod 16,Media 12,1003,true,true,2,51,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
150,Prod 16Media 12,Prod 16-Media 12-35-2024,2024-08-25 00:00:00,2024-08-31 00:00:00,Prod 16,Media 12,899,true,true,2,52,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
532,Prod 16Media 12,Prod 16-Media 12-5-2024,2024-01-28 00:00:00,2024-02-03 00:00:00,Prod 16,Media 12,567,true,true,2,22,2,792,#ed8b00,2024-11-10 00:00:00,2024-02-11 00:00:00,2024-01-28 00:00:00,2024-01-28 00:00:00,#6470CA
533,Prod 16Media 12,Prod 16-Media 12-6-2024,2024-02-04 00:00:00,2024-02-10 00:00:00,Prod 16,Media 12,225,true,false,2,23,2,792,#ed8b00,2024-11-10 00:00:00,2024-02-11 00:00:00,2024-01-28 00:00:00,2024-01-28 00:00:00,#6470CA
534,Prod 16Media 12,Prod 16-Media 12-8-2024,2024-02-18 00:00:00,2024-02-24 00:00:00,Prod 16,Media 12,655,true,true,2,25,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
535,Prod 16Media 12,Prod 16-Media 12-9-2024,2024-02-25 00:00:00,2024-03-02 00:00:00,Prod 16,Media 12,1525,true,true,2,26,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
536,Prod 16Media 12,Prod 16-Media 12-10-2024,2024-03-03 00:00:00,2024-03-09 00:00:00,Prod 16,Media 12,1562,true,true,2,27,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
537,Prod 16Media 12,Prod 16-Media 12-11-2024,2024-03-10 00:00:00,2024-03-16 00:00:00,Prod 16,Media 12,1455,true,true,2,28,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
538,Prod 16Media 12,Prod 16-Media 12-12-2024,2024-03-17 00:00:00,2024-03-23 00:00:00,Prod 16,Media 12,1443,true,true,2,29,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
539,Prod 16Media 12,Prod 16-Media 12-13-2024,2024-03-24 00:00:00,2024-03-30 00:00:00,Prod 16,Media 12,1436,true,true,2,30,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
540,Prod 16Media 12,Prod 16-Media 12-14-2024,2024-03-31 00:00:00,2024-04-06 00:00:00,Prod 16,Media 12,1527,true,true,2,31,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
541,Prod 16Media 12,Prod 16-Media 12-15-2024,2024-04-07 00:00:00,2024-04-13 00:00:00,Prod 16,Media 12,1552,true,true,2,32,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
542,Prod 16Media 12,Prod 16-Media 12-16-2024,2024-04-14 00:00:00,2024-04-20 00:00:00,Prod 16,Media 12,1500,true,true,2,33,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
543,Prod 16Media 12,Prod 16-Media 12-17-2024,2024-04-21 00:00:00,2024-04-27 00:00:00,Prod 16,Media 12,1484,true,true,2,34,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
544,Prod 16Media 12,Prod 16-Media 12-18-2024,2024-04-28 00:00:00,2024-05-04 00:00:00,Prod 16,Media 12,1456,true,true,2,35,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
545,Prod 16Media 12,Prod 16-Media 12-19-2024,2024-05-05 00:00:00,2024-05-11 00:00:00,Prod 16,Media 12,1484,true,true,2,36,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
546,Prod 16Media 12,Prod 16-Media 12-20-2024,2024-05-12 00:00:00,2024-05-18 00:00:00,Prod 16,Media 12,1477,true,true,2,37,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
547,Prod 16Media 12,Prod 16-Media 12-21-2024,2024-05-19 00:00:00,2024-05-25 00:00:00,Prod 16,Media 12,1441,true,true,2,38,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
548,Prod 16Media 12,Prod 16-Media 12-22-2024,2024-05-26 00:00:00,2024-06-01 00:00:00,Prod 16,Media 12,1382,true,true,2,39,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
549,Prod 16Media 12,Prod 16-Media 12-23-2024,2024-06-02 00:00:00,2024-06-08 00:00:00,Prod 16,Media 12,1161,true,true,2,40,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
550,Prod 16Media 12,Prod 16-Media 12-24-2024,2024-06-09 00:00:00,2024-06-15 00:00:00,Prod 16,Media 12,1161,true,true,2,41,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
551,Prod 16Media 12,Prod 16-Media 12-25-2024,2024-06-16 00:00:00,2024-06-22 00:00:00,Prod 16,Media 12,1142,true,true,2,42,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
552,Prod 16Media 12,Prod 16-Media 12-26-2024,2024-06-23 00:00:00,2024-06-29 00:00:00,Prod 16,Media 12,1096,true,true,2,43,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
553,Prod 16Media 12,Prod 16-Media 12-27-2024,2024-06-30 00:00:00,2024-07-06 00:00:00,Prod 16,Media 12,1064,true,true,2,44,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
554,Prod 16Media 12,Prod 16-Media 12-28-2024,2024-07-07 00:00:00,2024-07-13 00:00:00,Prod 16,Media 12,1171,true,true,2,45,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
555,Prod 16Media 12,Prod 16-Media 12-29-2024,2024-07-14 00:00:00,2024-07-20 00:00:00,Prod 16,Media 12,1153,true,true,2,46,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
556,Prod 16Media 12,Prod 16-Media 12-30-2024,2024-07-21 00:00:00,2024-07-27 00:00:00,Prod 16,Media 12,1122,true,true,2,47,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
557,Prod 16Media 12,Prod 16-Media 12-31-2024,2024-07-28 00:00:00,2024-08-03 00:00:00,Prod 16,Media 12,1125,true,true,2,48,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
558,Prod 16Media 12,Prod 16-Media 12-32-2024,2024-08-04 00:00:00,2024-08-10 00:00:00,Prod 16,Media 12,1147,true,true,2,49,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
559,Prod 16Media 12,Prod 16-Media 12-33-2024,2024-08-11 00:00:00,2024-08-17 00:00:00,Prod 16,Media 12,1096,true,true,2,50,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
571,Prod 16Media 16,Prod 16-Media 16-7-2024,2024-02-11 00:00:00,2024-02-17 00:00:00,Prod 16,Media 16,3459,true,true,2,24,2,56771,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#00738C
572,Prod 16Media 16,Prod 16-Media 16-8-2024,2024-02-18 00:00:00,2024-02-24 00:00:00,Prod 16,Media 16,8431,true,true,2,25,2,56771,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#00738C
573,Prod 16Media 16,Prod 16-Media 16-9-2024,2024-02-25 00:00:00,2024-03-02 00:00:00,Prod 16,Media 16,10387,true,true,2,26,2,56771,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#00738C
574,Prod 16Media 16,Prod 16-Media 16-10-2024,2024-03-03 00:00:00,2024-03-09 00:00:00,Prod 16,Media 16,8589,true,true,2,27,2,56771,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#00738C
575,Prod 16Media 16,Prod 16-Media 16-11-2024,2024-03-10 00:00:00,2024-03-16 00:00:00,Prod 16,Media 16,9075,true,true,2,28,2,56771,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#00738C
576,Prod 16Media 16,Prod 16-Media 16-12-2024,2024-03-17 00:00:00,2024-03-23 00:00:00,Prod 16,Media 16,8894,true,true,2,29,2,56771,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#00738C
577,Prod 16Media 16,Prod 16-Media 16-13-2024,2024-03-24 00:00:00,2024-03-30 00:00:00,Prod 16,Media 16,7936,true,false,2,30,2,56771,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#00738C
578,Prod 16Media 14,Prod 16-Media 14-7-2024,2024-02-11 00:00:00,2024-02-17 00:00:00,Prod 16,Media 14,919,true,true,2,24,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
579,Prod 16Media 14,Prod 16-Media 14-8-2024,2024-02-18 00:00:00,2024-02-24 00:00:00,Prod 16,Media 14,2571,true,true,2,25,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
580,Prod 16Media 14,Prod 16-Media 14-9-2024,2024-02-25 00:00:00,2024-03-02 00:00:00,Prod 16,Media 14,2353,true,true,2,26,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
581,Prod 16Media 14,Prod 16-Media 14-10-2024,2024-03-03 00:00:00,2024-03-09 00:00:00,Prod 16,Media 14,2372,true,true,2,27,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
582,Prod 16Media 14,Prod 16-Media 14-11-2024,2024-03-10 00:00:00,2024-03-16 00:00:00,Prod 16,Media 14,2275,true,true,2,28,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
583,Prod 16Media 14,Prod 16-Media 14-12-2024,2024-03-17 00:00:00,2024-03-23 00:00:00,Prod 16,Media 14,2226,true,true,2,29,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
584,Prod 16Media 14,Prod 16-Media 14-13-2024,2024-03-24 00:00:00,2024-03-30 00:00:00,Prod 16,Media 14,2313,true,true,2,30,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
585,Prod 16Media 14,Prod 16-Media 14-14-2024,2024-03-31 00:00:00,2024-04-06 00:00:00,Prod 16,Media 14,115,true,false,2,31,2,15144,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#1D436F
586,Prod 16Media 10,Prod 16-Media 10-7-2024,2024-02-11 00:00:00,2024-02-17 00:00:00,Prod 16,Media 10,397,true,true,2,24,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
587,Prod 16Media 10,Prod 16-Media 10-8-2024,2024-02-18 00:00:00,2024-02-24 00:00:00,Prod 16,Media 10,1343,true,true,2,25,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
588,Prod 16Media 10,Prod 16-Media 10-9-2024,2024-02-25 00:00:00,2024-03-02 00:00:00,Prod 16,Media 10,1093,true,true,2,26,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
589,Prod 16Media 10,Prod 16-Media 10-10-2024,2024-03-03 00:00:00,2024-03-09 00:00:00,Prod 16,Media 10,2446,true,true,2,27,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
590,Prod 16Media 10,Prod 16-Media 10-11-2024,2024-03-10 00:00:00,2024-03-16 00:00:00,Prod 16,Media 10,3247,true,true,2,28,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
591,Prod 16Media 10,Prod 16-Media 10-12-2024,2024-03-17 00:00:00,2024-03-23 00:00:00,Prod 16,Media 10,3162,true,true,2,29,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
592,Prod 16Media 10,Prod 16-Media 10-13-2024,2024-03-24 00:00:00,2024-03-30 00:00:00,Prod 16,Media 10,2904,true,true,2,30,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
593,Prod 16Media 10,Prod 16-Media 10-14-2024,2024-03-31 00:00:00,2024-04-06 00:00:00,Prod 16,Media 10,408,true,false,2,31,1,15000,#ed8b00,2024-11-10 00:00:00,2024-04-07 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#88C7D8
595,Prod 16Media 16,Prod 16-Media 16-21-2024,2024-05-19 00:00:00,2024-05-25 00:00:00,Prod 16,Media 16,7116,true,true,2,38,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
596,Prod 16Media 16,Prod 16-Media 16-22-2024,2024-05-26 00:00:00,2024-06-01 00:00:00,Prod 16,Media 16,6141,true,true,2,39,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
597,Prod 16Media 16,Prod 16-Media 16-23-2024,2024-06-02 00:00:00,2024-06-08 00:00:00,Prod 16,Media 16,8428,true,true,2,40,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
598,Prod 16Media 16,Prod 16-Media 16-24-2024,2024-06-09 00:00:00,2024-06-15 00:00:00,Prod 16,Media 16,7035,true,true,2,41,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
599,Prod 16Media 16,Prod 16-Media 16-25-2024,2024-06-16 00:00:00,2024-06-22 00:00:00,Prod 16,Media 16,6472,true,true,2,42,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
600,Prod 16Media 16,Prod 16-Media 16-26-2024,2024-06-23 00:00:00,2024-06-29 00:00:00,Prod 16,Media 16,6368,true,true,2,43,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
601,Prod 16Media 16,Prod 16-Media 16-27-2024,2024-06-30 00:00:00,2024-07-06 00:00:00,Prod 16,Media 16,7281,true,true,2,44,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
602,Prod 16Media 16,Prod 16-Media 16-28-2024,2024-07-07 00:00:00,2024-07-13 00:00:00,Prod 16,Media 16,6276,true,true,2,45,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
603,Prod 16Media 16,Prod 16-Media 16-29-2024,2024-07-14 00:00:00,2024-07-20 00:00:00,Prod 16,Media 16,772,true,false,2,46,3,55889,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#00738C
605,Prod 16Media 14,Prod 16-Media 14-21-2024,2024-05-19 00:00:00,2024-05-25 00:00:00,Prod 16,Media 14,1340,true,true,2,38,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
606,Prod 16Media 14,Prod 16-Media 14-22-2024,2024-05-26 00:00:00,2024-06-01 00:00:00,Prod 16,Media 14,1925,true,true,2,39,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
607,Prod 16Media 14,Prod 16-Media 14-23-2024,2024-06-02 00:00:00,2024-06-08 00:00:00,Prod 16,Media 14,2010,true,true,2,40,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
608,Prod 16Media 14,Prod 16-Media 14-24-2024,2024-06-09 00:00:00,2024-06-15 00:00:00,Prod 16,Media 14,2044,true,true,2,41,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
609,Prod 16Media 14,Prod 16-Media 14-25-2024,2024-06-16 00:00:00,2024-06-22 00:00:00,Prod 16,Media 14,1774,true,true,2,42,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
610,Prod 16Media 14,Prod 16-Media 14-26-2024,2024-06-23 00:00:00,2024-06-29 00:00:00,Prod 16,Media 14,1738,true,true,2,43,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
611,Prod 16Media 14,Prod 16-Media 14-27-2024,2024-06-30 00:00:00,2024-07-06 00:00:00,Prod 16,Media 14,1878,true,true,2,44,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
612,Prod 16Media 14,Prod 16-Media 14-28-2024,2024-07-07 00:00:00,2024-07-13 00:00:00,Prod 16,Media 14,1969,true,true,2,45,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
613,Prod 16Media 14,Prod 16-Media 14-29-2024,2024-07-14 00:00:00,2024-07-20 00:00:00,Prod 16,Media 14,322,true,false,2,46,3,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#1D436F
615,Prod 16Media 10,Prod 16-Media 10-21-2024,2024-05-19 00:00:00,2024-05-25 00:00:00,Prod 16,Media 10,1774,true,true,2,38,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
616,Prod 16Media 10,Prod 16-Media 10-22-2024,2024-05-26 00:00:00,2024-06-01 00:00:00,Prod 16,Media 10,1158,true,true,2,39,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
617,Prod 16Media 10,Prod 16-Media 10-23-2024,2024-06-02 00:00:00,2024-06-08 00:00:00,Prod 16,Media 10,2122,true,true,2,40,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
618,Prod 16Media 10,Prod 16-Media 10-24-2024,2024-06-09 00:00:00,2024-06-15 00:00:00,Prod 16,Media 10,1796,true,true,2,41,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
619,Prod 16Media 10,Prod 16-Media 10-25-2024,2024-06-16 00:00:00,2024-06-22 00:00:00,Prod 16,Media 10,1687,true,true,2,42,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
620,Prod 16Media 10,Prod 16-Media 10-26-2024,2024-06-23 00:00:00,2024-06-29 00:00:00,Prod 16,Media 10,1416,true,true,2,43,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
621,Prod 16Media 10,Prod 16-Media 10-27-2024,2024-06-30 00:00:00,2024-07-06 00:00:00,Prod 16,Media 10,2136,true,true,2,44,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
622,Prod 16Media 10,Prod 16-Media 10-28-2024,2024-07-07 00:00:00,2024-07-13 00:00:00,Prod 16,Media 10,2678,true,true,2,45,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
623,Prod 16Media 10,Prod 16-Media 10-29-2024,2024-07-14 00:00:00,2024-07-20 00:00:00,Prod 16,Media 10,233,true,false,2,46,2,15000,#ed8b00,2024-11-10 00:00:00,2024-07-21 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#88C7D8
667,Prod 16Media 7,Prod 16-Media 7-7-2024,2024-02-11 00:00:00,2024-02-17 00:00:00,Prod 16,Media 7,266865,true,true,2,24,2,670771,#ed8b00,2024-11-10 00:00:00,2024-03-03 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#82C17A
668,Prod 16Media 7,Prod 16-Media 7-8-2024,2024-02-18 00:00:00,2024-02-24 00:00:00,Prod 16,Media 7,247923,true,true,2,25,2,670771,#ed8b00,2024-11-10 00:00:00,2024-03-03 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#82C17A
669,Prod 16Media 7,Prod 16-Media 7-9-2024,2024-02-25 00:00:00,2024-03-02 00:00:00,Prod 16,Media 7,155983,true,false,2,26,2,670771,#ed8b00,2024-11-10 00:00:00,2024-03-03 00:00:00,2024-01-28 00:00:00,2024-02-11 00:00:00,#82C17A
671,Prod 16Media 7,Prod 16-Media 7-11-2024,2024-03-10 00:00:00,2024-03-16 00:00:00,Prod 16,Media 7,130403,true,true,2,28,3,403508,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-03-10 00:00:00,#82C17A
672,Prod 16Media 7,Prod 16-Media 7-12-2024,2024-03-17 00:00:00,2024-03-23 00:00:00,Prod 16,Media 7,142071,true,true,2,29,3,403508,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-03-10 00:00:00,#82C17A
673,Prod 16Media 7,Prod 16-Media 7-13-2024,2024-03-24 00:00:00,2024-03-30 00:00:00,Prod 16,Media 7,131034,true,false,2,30,3,403508,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-03-10 00:00:00,#82C17A
676,Prod 16Media 8,Prod 16-Media 8-9-2024,2024-02-25 00:00:00,2024-03-02 00:00:00,Prod 16,Media 8,9899,true,true,2,26,2,49495,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-25 00:00:00,#00964D
